,Mahanagar Telephone Nigam Limited
,RUPAREL INFRA & REALTY PRIVATE LIMITED
,BIOS LAB PRIVATE LIMITED
,SADDLES AUTOMOTIVE SEATINGS PRIVATE LIMITED
,PROLIFE MULTI SPECIALTY HOSPITALS PRIVATE LIMITED
,RISHISUN HEALTHCARE LIMITED
,SAMPOORNA FEEDS PRIVATE LIMITED
,ADISUN PHARMA PRIVATE LIMITED
,FINTREE FINANCE PRIVATE LIMITED
,ROYALBISON AUTORENTALS INDIA PRIVATE LIMITED
,ACCUMATCH DIE CASTERS PRIVATE LIMITED
,LYSTEN GLOBAL PHARMACEUTICALS PRIVATE LIMITED
,ANSELL INDIA PROTECTIVE PRODUCTS PRIVATELIMITED
,RSR FREIGHT LINES PRIVATE LIMITED
,PROCESSMAP INDIA PRIVATE LIMITED
,PIVOTROOTS DIGITAL PRIVATE LIMITED
,QUINTILLION BUSINESS MEDIA PRIVATE LIMITED
,ISTITUTO MARANGONI MUMBAI TRAINING CENTRE PRIVATE LIMITED
,AOT INDIA PRIVATE LIMITED
,ASIANET DIGITAL NETWORK PRIVATE LIMITED
,TEAM WORXS TECHIN PRIVATE LIMITED
,PUJA MANIFOLD PRIVATE LIMITED
,EVERSOURCE ADVISORS PRIVATE LIMITED
,SCASA NUTRIENTS PRIVATE LIMITED
,TV NEWS INDIA LIMITED
,PORITE INDIA PRIVATE LIMITED
,ANA CONSORTIUM PRIVATE LIMITED
,VSUN MOBILE PRIVATE LIMITED
,AZKKA PHARMACEUTICALS PRIVATE LIMITED
,EASY HOME FINANCE LIMITED
,WWL INDIA PRIVATE LIMITED
,AZKKA PHARMACEUTICALS PRIVATE LIMITED
,TECHNUMEN SYSTEMS PRIVATE LIMITED
,SLV CONSULTING PRIVATE LIMITED
,CLOFAB TEXTILES (OPC) PRIVATE LIMITED
,UMMEED HOUSING FINANCE PRIVATE LIMITED
,AURORE PHARMACEUTICALS PRIVATE LIMITED
,The Economic and Political Weekly 
,SUEZ WATER TECHNOLOGIES AND SOLUTIONS (INDIA) PRIVATE LIMITED
,CLOFAB TEXTILES OPC PVT LTD
,MAHALAXMI FERRO CAST PRIVATE LIMITED
,Dewan housing finance corporation Ltd
,Jet lite india Ltd/JetKonnect
,Reliance big broadcasting Pvt Ltd
,Reliance big entertainment Pvt Ltd
,Reliance big tv Ltd
,RELIANCE BROADCAST NETWORK Ltd
,RELIANCE COMMERCIAL FINANCE Ltd
,Reliance communications infrastructure Ltd
,RELIANCE DEFENCE and ENGINEERING Ltd
,Reliance home finance Ltd
,Reliance industrial infrastructure Ltd
,RELIANCE INFOCOMM INFRASTRUCTURE Ltd
,Reliance MediaWorks Ltd
,RELIANCE NIPPON LIFE ASSET MANAGEMENT Ltd
,Reliance telecom Ltd
,Reliance Infrastructure Ltd
,RELIANCE NIPPON LIFE INSURANCE COMPANY Ltd
,RELIANCE GENERAL INSURANCE COMPANY Ltd
,jet privilege Pvt Ltd
,DHFL GENERAL INSURANCE Ltd
,DHFL PRAMERICA LIFE INSURANCE COMPANY Ltd
,DHFL sales and services Ltd
,Aadhar Housing Finance Ltd
,RELIANCE HEALTH INSURANCE LIMITED
,IL&FS TRANSPORTATION NETWORKS LIMITED
,J c t Ltd
,UM AUTOCOMP PRIVATE LIMITED
,Peopleteck Labs Private Limited
,63  Ideas infolabs  Pvt Ltd 
,MINDA SAI LIMITED 
,PROTUNE CONSULTING SERVICES LLP
,ENKAY CONVERGED TECHNOLOGIES LLP
,CHEMEMAN INDIA PRIVATE LIMITED
,Talwalkars Health Clubs Ltd
,RAVAGO MANUFACTURING INDIA PRIVATE LIMITED
,NUTRINORM WELLNESS PRIVATE LIMITED
,BIGLEAP TECHNOLOGIES & SOLUTIONS PRIVATE LIMITED
,ADDIN POWER LIMITED
,VERTEIL TECHNOLOGIES PVT LTD
,VARDHMAN AMRANTE PRIVATE LIMITED
, NUMERO UNO ELITE FITNESS PRIVATE LIMITED
,BAXTER INNOVATIONS AND BUSINESS SOLUTIONS PRIVATE LIMITED
,Reliance Global Cloud Xchange Limited
,ANNORA PHARMA PRIVATE LIMITED
,SHREM AIRPORT HOTELS PRIVATE LIMITED
,KRISHIDEV FERTILIZERS & SEEDS LIMITED 
,NWM SERVICES INDIA PRIVATE LIMITED
,91 SPRINGBOARD BUSINESS HUB PRIVATE LIMITED
,DOUBLEYOU TECHNOLOGIES PRIVATE LIMITED
,CSE SOLAR PARKS SATNA PRIVATE LIMITED
,QFIX INFOCOMM PRIVATE LIMITED
,NETRIX WORLDWIDE PRIVATE LIMITED
,Passion Restaurant Private Limited
,KREDITECH FINANCIAL SERVICES PRIVATE LIMITED
,GAP IT SERVICES INDIA PRIVATE LIMITED
,AMOGHA POLYMERS INDIA PRIVATE LIMITED
,SASSIST IO INDIA PVT LTD
,MYADVO TECHSERVE PRIVATE LIMITED
,SVIZERA HEALTH REMEDIES PRIVATE LIMITED
,VLOCITY CLOUD APPLICATIONS INDIA PRIVATE LIMITED
,MONTECINO INDUSTRIES PRIVATE LIMITED
,CHETAN MOTORS PVT LTD
,OXYZO FINANCIAL SERVICES PVT LTD
,R3 FLEXO INDIA PRIVATE LIMITED
,HAPAG-LLOYD BUSINESS SERVICES LLP
,TREJHARA SOLUTIONS LIMITED
,ZERODHA BROKING LIMITED
,Reliance globalcom Ltd
,EZEEGO ONE TRAVEL and TOURS Ltd
,VARRSANA ISPAT LTD
,Coffee Day Global Limited
,Coffee Day Enterprises Limited
,Coffee Day Trading Limited
,COFFEE DAY RESORTS (MSM) PRIVATE LIMITED 
,COFFEE DAY KABINI RESORTS LIMITED
,TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED
,TANGLIN PROPERTY DEVELOPMENTS (MUMBAI) PRIVATE LIMITED
,COFFEE DAY OVERSEAS PRIVATE LIMITED
,SICAL BANGALORE LOGISTICS PARK LIMITED
,SICAL DISTRIPARKS LIMITED
,SICAL INFOTECH PRIVATE LIMITED
,SICAL LOGIXPRESS PRIVATE LIMITED
,SICAL MINING LIMITED
,BUTTERFLY BRAND SOLUTIONS PRIVATE LIMITED
,GIRNARSOFT EDUCATION SERVICES PRIVATE LIMITED
,SHUBH FOOD INDUSTRIES PRIVATE LIMITED
,NISSAN AGRO TECH INDIA PRIVATE LIMITED
,AN IGP E-LEARNING PRIVATE LIMITED
,RED PIXELS VENTURES LTD
,OCHRE AND BLACK PRIVATE LIMITED
,INDIE HOMEFIN PRIVATE LIMITED
,INDAMER MJETS AIRPORT SERVICES PRIVATE LIMITED
,HIVELOOP LOGISTICS PRIVATE LIMITED
,CESARE BONETTI INTERNATIONAL PRIVATE LIMITED
,RANGSONS HEALTHCARE SOLUTIONS PRIVATE LIMITED
,T SYSTEMS INDIA PRIVATE LIMITED
,TRYON SOLUTIONS INDIA PRIVATE LIMITED
,BOLD INDUSTRIES PRIVATE LIMITED
,NEARBY TECHNOLOGIES PRIVATE LIMITED
,BIPP INCP CONSULTANCY PRIVATE LIMITED
,CLARITRICS INDIA PRIVATE LIMITED
,SIGMA OSS SYSTEMS INDIA PRIVATE LIMITED
,NIKKOU LOGISTICS PRIVATE LIMITED
,AVANTI FINANCE PRIVATE LIMITED
,TELEPERFORMANCE TOURISM SERVICES INDIA PVT LTD
,RUDRA COTTEX PRIVATE LIMITED
,AIRSEVA INDIA PRIVATE LIMITED
,R3 FLEXO INDIA PRIVATE LIMITED
,FILMSTOC PRIVATE LIMITED
,PMI GLOBAL TECHNOLOGIES PRIVATE LIMITED
,TRANCE LIQUOR AND WINE CAFE PRIVATE LIMITED
,AMICO OUTLINE PRIVATE LIMITED
,EMBAUCHE RETAILERS PRIVATE LIMITED
,EIGHTYEIGHT PICTURES MEDIA AND ENTERTAINMENT PRIVATE LIMITED
,BIOSPAN CONTAMINATION CONTROL SOLUTIONS PRIVATE LIMITED
,SELOI HEALTHCARE PRIVATE LIMITED
,NAVITASYS INDIA PVT LTD 
,MEDALL SCANS AND LABS RANCHI PRIVATE LIMTIED 
,UA BRANDS INTERNATIONAL PRIVATE LIMITED
,TELEPERFORMANCE TOURISM SERVICES (INDIA)PRIVATE LIMITED
,MONTY TELECOM DEVELOPMENT PRIVATE LIMITED
,ETHICALHAT CYBER SECURITY PRIVATE LIMITED
,Maersk Tankers India Private Limited
,SQUASH APPS PRIVATE LIMITED
,VEONEER INDIA PRIVATE LIMITED
,Zee entertainment enterprises Ltd
,Zee learn Ltd
,Zee media corporation Ltd
,Zee akaash news Pvt Ltd
,ZEE DIGITAL CONVERGENCE Ltd
,TATA TELESERVICES LTD
,Shiva texfabs Ltd
,Crompton Greaves Consumer Electricals Ltd
,CG POWER and INDUSTRIAL SOLUTIONS Ltd
,Chadha super cars Pvt Ltd
,Electrotherm india Ltd
,EMAAR MGF LAND LTD
,TIRUPATI INKS LIMITED
,SHRI BALAJI YARN TRADERS PRIVATE LIMITED
,NAMO ALLOYS PRIVATE LIMITED
,FRONTLINE TRADE PRIVATE LIMITED
,ZENICA CARS INDIA PRIVATE LIMITED
,ZENICA PERFORMANCE CARS PRIVATE LIMITED
,VOLER CAR PRIVATE LIMITED
,AM INDIA MART LIMITED
,CITY TILES LIMITED
, RAKSHA MULTISPECIALITY HOSPITAL PRIVATE LIMITED
,LIBRA AUTOMOTIVES PRIVATE LIMITED
,JALAN TRANSPORT PRIVATE LIMITED
,VENKATA SAI MAITHRI MEDIA PRIVATE LIMITED
,JPM EXPORTS PRIVATE LIMITED
,NAMMA UNAVAGAM PRIVATE LIMITED
,JAYALAKSHMI ENGINEERING MANUFACTURERS PRIVATE LIMITED
,VRINDA DIAGNOSTIC CENTRE PRIVATE LIMITED
,PRIMARY ESTATES AND DEVELOPERS PRIVATE LIMITED
,VINOD KHANAN PRIVATE LIMITED
,ENESTEE ENGINEERING LIMITED
,D M ENTERPRISES PRIVATE LIMITED
,RR FOODZ PLUS RETAIL INDIA PRIVATE LIMITED
,TRANS CAR INDIA PRIVATE LIMITED
,KEEN & CORE DEVELOPERS PRIVATE LIMITED
,SHREE BALAJI KRUPA ROADWAYS PRIVATE LIMITED
,OPAL ASIA (INDIA) PRIVATE LIMITED
,LIBRA FOUR WHEELS PRIVATE LIMITED
,CROWDFINCH CYBERNETICS PRIVATE LIMITED
,HVR PROJECTS PRIVATE LIMITED
,COLUMBIA HOSPITAL & RESEARCH CENTRE PRIVATE LIMITED
,RATA EPC PRIVATE LIMITED
,TARANG EXPORTS PRIVATE LIMITED
,SRDS MEDICHEM SALES AND SERVICES PRIVATE LIMITED
,HARINI CONSTRUCTIONS PRIVATE LIMITED
,FORTUNE SUPPLY CHAIN SOLUTION PRIVATE LIMITED
,NEHA LOGISTICS PRIVATE LIMITED
,S K WHEELS PRIVATE LIMITED
,S K HIGH WHEELS PRIVATE LIMITED
,JAYHIND BUILDCON PRIVATE LIMITED
,JK SURFACE COATINGS PRIVATE LIMITED
,JV LOGISTICS PRIVATE LIMITED
,JAISHREE GIRIRAJ ROADWAYS PRIVATE LIMITED
,ABHIRAMA STEELS LIMITED
,CQENT CONSULTING AND TECHNOLOGY PRIVATE LIMITED
,DILIP CHHABRIA DESIGN PRIVATE LIMITED
,BHUSHAN LOGISTICS PRIVATE LIMITED
,AHMEDABAD BENGAL ROADWAYS PRIVATE LIMITED
,SNG REALESTATE PRIVATE LIMITED
,CART INFRALOG LIMITED
,ANIL MINCON PRIVATE LIMITED
,TAMRAPARANI ENTERPRISES AND REALTY PRIVATE LIMITED
,VENKATA REDDY LOGISTICS PRIVATE LIMITED
,VISHNUSHIVA INFRASTRUCTURES PRIVATE LIMITED
,INDRAD AUTO COMPONENTS LTD
,ANVAYAA KIN CARE PRIVATE LIMITED
,UNIQCORE CONSTRUCTIONS INDIA PVT LTD
,HAPPYMATE FOODS LIMITED
,VASANT CONSTRUCTIONS PVT LTD 
,MIRAJ RETAIL P LTD
,CRYSTAL INFRAVENTURES PRIVATE LIMITED 
,ACME SOLAR HOLDINGS LIMITED
,NAMO ALLOYS Pvt Ltd
,Zenica cars india Pvt Ltd
,CITY TILES LIMITED
,TRANS CAR INDIA Pvt Ltd
,S k wheels Pvt Ltd
,Singh cycle and motor co Pvt Ltd
,Mercator Ltd
,GUJARAT CONTAINERS Ltd
,MARKSANS PHARMA LIMITED
,RELIANCE CHEMOTEX INDUSTRIES LIMITED
,SKOL BREWERIES LIMITED
,THE COSMOS BANK LIMITED
,WIPRO INFOTECH LIMITED
,LUXURY BRANDS RETIL PVT LTD
,THE BOMBAY MERCANTILE BANK Ltd
,PRICE WATERHOUSE COOPERS SERVICES PVT LTD
,MAVERIX PLATFORMS
,MARZX INTERACTIVE MEDIA PRIVATE LIMITED
,Verigold Jewellery India Private Limited 
,ALM INDUSTRIES LIMITED
,LATRA LIMITED
,APARNA-CRAFT EXTERIORS PRIVATE LIMITED
,SAILOTECH PRIVATE LIMITED
,CONTAGIOUS ONLINE MEDIA NETWORK PRIVATE LIMITED
,SAPSTER IT CONSULTING INDIA PRIVATE LIMITED
,INNOVANA THINKLABS LIMITED
,SVAKARMA FINANCE PRIVATE LIMITED
,TOP OFFICE PROS BUSINESS SERVICES PRIVATE LIMITED
,JUMPSTART INNOVATIONS PRIVATE LIMITED
,AURUS SHIP MANAGEMENT PRIVATE LIMITED
,KPC FLEXI TUBES PRIVATE LIMITED
,RTTRICONE DESIGN & BUILD CONTRACTORS PRIVATE LIMITED
,AMPLUS KN ONE POWER PRIVATE LIMITED
,HACKEREARTH TECHNOLOGIES PRIVATE LIMITED
,INNOVANA THINKLABS LIMITED
,TENET MEDCORP PRIVATE LIMITED
,Tejora Private Limited 
,DURA ROOF PRIVATE LIMITED
,REAN CLOUD INDIA PRIVATE LIMITED
,MASTERMYLIFE EQ EDUCATION PRIVATE LIMITED
,PUNJAB AND MAHARASHTRA COOPBANK Ltd
,AUREUS INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED
,MEGACOSM COGNITIONS PRIVATE LIMITED
,INNOVATIVE SYSTEMS AND SOLUTIONS PVT LTD
,METEROLOGY DATA PRIVATE LIMITED
,Eduvanz Financing Private Limited
,WONDER HOME FINANCE LIMITED
,FIGMD (INDIA) PRIVATE LIMITED
,GALLOPS AUTOLINK PVT LTD
,INDIABULLS VENTURES
,Beekay auto Pvt Ltd
,C m autosales Pvt Ltd
,Chandraudai automobiles Pvt Ltd
,GALAXY AUTOMOBILES Pvt Ltd
,HIMGIRI AUTO INDIA Pvt Ltd
,Kankaria automobiles Pvt Ltd
,MGRAUTOMOBILES Pvt Ltd
,Pagariya auto Pvt Ltd
,Samal auto india Pvt Ltd
,Sehgal autoriders Pvt Ltd
,Shinrai auto services Ltd
,Shiva auto car india Pvt Ltd
,Shri krishna autosales Pvt Ltd
,Snowview automobiles Pvt Ltd
,Sunrise autoworld Pvt Ltd
,Supreme auto dealers Pvt Ltd
,Talera automobiles Pvt Ltd
,Thirty six automobiles Pvt Ltd
,Trident automobiles Pvt Ltd
,INDRAPRASTHA AUTOMOBILES Pvt Ltd
,SAI POINT AUTOMOBILE PVT LTD
,SHARAYU AUTOLINKS PVT LTD
,CONSORTIUM AUTOMOBILES PRIVATE LIMITED
,Anand motor agencies Ltd
,Arpanna motors Pvt Ltd
,Automotive manufacturers Pvt Ltd
,CARGO MOTORS RAJASTHAN Pvt Ltd
,CARGO MOTORS Pvt Ltd
,Dada motors Pvt Ltd
,Dhanalakshmi automotives india Pvt Ltd
,Elroy motors Pvt Ltd
,Globe automobiles Pvt Ltd
,Harsha automobiles Pvt Ltd
,Indus motor company Pvt Ltd
,Infinity cars Pvt Ltd
,Jmd auto india Pvt Ltd
,K s automobiles Pvt Ltd
,Kalyani motors Pvt Ltd
,Koncept automobiles Pvt Ltd
,Kun auto company Pvt Ltd
,Kundan care products Ltd
,Kundan cars Pvt Ltd
,Modi motors agencies Pvt Ltd
,My car pune Pvt Ltd
,Navnit motors Pvt Ltd
,Orion automobiles Pvt Ltd
,Pinkcity motors Pvt Ltd
,Planet automotive Pvt Ltd
,Sandhu automobiles Pvt Ltd
,Samara india advisors Pvt Ltd
,Samara india Pvt Ltd
,Sanjay automobile engineers Pvt Ltd
,Shaman cars india Pvt Ltd
,Shaman wheels Pvt Ltd
,Shreenath motors Pvt Ltd
,Stan autos Pvt Ltd
,Swani motors services Pvt Ltd
,Talwar cars Pvt Ltd
,Talwar mobiles Pvt Ltd
,Triumph motorcycles india Pvt Ltd
,Triumph motors Pvt Ltd
,Wonder cars Pvt Ltd
,GARUDA AUTOCRAFT Pvt Ltd
,BAFNA MOTORS MUMBAI Pvt Ltd
,J J AUTOMOTIVE Ltd
,PASCO MOTORS LLPPASCO AUTOMOBILES
,JYOTE MOTORS Pvt Ltd
,SEVA AUTOMOTIVE Pvt Ltd
,AGRASEN CARS Pvt Ltd
,KIRAN MOTORS LTD
,ANTONY COMMERCIAL VEHICLES PVT LTD
,MOKSHAA MOTORBIKE COMPANY PVT LTD
,SHIVAM AUTOZONE INDIA PVT LTD
,KATARIA AUTOMOBILES PVT LTD
,AMP MOTORS Pvt Ltd
,AKC AUTO Pvt Ltd
,Autonation Pvt Ltd
,AUTOVIKAS SALES and SERVICE Pvt Ltd
,Bharath auto cars Pvt Ltd
,Bimal auto agency india Pvt Ltd
,Bird Automotive Pvt Ltd
,Bmk express automobiles Pvt Ltd
,COMPETENT AUTOMOBILES COMPANY Ltd
,Crystal automobiles Pvt Ltd
,Ebony automobiles Pvt Ltd
,Hks automobiles Pvt Ltd
,Infinity autolinks Pvt Ltd
,Jagajampi auto Pvt Ltd
,Joshi auto zone Pvt Ltd
,MGF AUTOMOBILES Ltd
,Muktar automobiles Pvt Ltd
,Nikhil automobiles Ltd
,Saya automobiles Ltd
,Unique automobiles india Pvt Ltd
,Unitech automobiles Pvt Ltd
,VARANASI AUTO SALES Ltd
,Pramukh Automobiles Pvt Ltd
,bafna Auto Cars (india) PVT LTD's 
,JAIKRISHNAA AUTOSALES PRIVATE LIMITED
,Aadit auto company Pvt Ltd
,Anshu automotives Pvt Ltd
,Capital automobiles Pvt Ltd
,Saga automotive india Pvt Ltd
,SAGAR AUTOMOBILES Pvt Ltd
,Sakthi auto motors Ltd
,VINAYAK AUTOLINK Pvt Ltd
,LANCO AMARKANTAK POWER LIMITED
,ELEGANCE TMT PRIVATE LIMITED
,FUTURE STYLE LAB LIMITED
,PREMCHAND BUSINESS MANAGEMENT PRIVATE LIMITED
,PWTI MEDIA SERVICES PRIVATE LIMITED
,Fine organics Industries Ltd
,PROCAIN CONSULTING & SERVICES PRIVATE LIMITED
,THEA TECHNOLOGIES PRIVATE LIMITED
,TOROOTS EXPLORERS PRIVATE LIMITED
,PREMCHAND BUSINESS MANAGEMENT PRIVATE LIMITED
,KEN LIFESTYLES PRIVATE LIMITED
,QMS MEDICAL ALLIED SERVICES PRIVATE LIMITED
,Vector Green Energy Private Limited
,TRIMODAL SOFTECH SOLUTIONS PRIVATE LIMITED
,CENTRUM MICROCREDIT LIMITED
,SIMTECH IT SOLUTIONS PRIVATE LIMITED
,SENVION WIND TECHNOLOGY PRIVATE LIMITED
,ABOTTS CONSULTING INDIA PRIVATE LIMITED
,PMS SECURITIES LIMITED
,YASHNAND ENGINEERS AND CONTRACTOS PRIVATE LIMITED
,CATERPILLAR FINANCIAL SERVICES INDIA PRIVATE LIMITED
,YG RESEARCH INDIA PRIVATE LIMITED
,LHG SPECIALITY STEEL INTERNATIONAL PRIVATE LIMITED
,RAJPROTIM SUPPLY CHAIN SOLUTIONS LIMITED
,CHARIOT BEACH RESORTS A UNIT OF HOTEL RADHA PVT LTD
,Kapco Banquets and Catering Private Ltd 
,AYSKA LIFE SCIENCES PRIVATE LIMITED
,TRAYDSTREAM PRIVATE LIMITED
,Goodwin Jewellers Private Limited
,Goodwin Buildcon LLP
,Goodwin Education Centre Private Limited
,Goodwin International Private Limited
,GROFERS INDIA PRIVATE LIMITED
,SATIN HOUSING FINANCE LTD
,Sical logistics Ltd
,VIVERO PHARMACEUTICALS PRIVATE LIMITED
,OAKLAWN IT SOLUTION PRIVATE LIMITED
,SIGMA OSS SYSTEMS INDIA PRIVATE LIMITED
,Daks India Industries Private Limited
,Kapco Banquets and Catering Private Ltd 
,TECHNOPLANET LAB PVT LTD
,GREEN BRICK PROJECT PRIVATE LIMITED
,Forbes Technologies India Private Limited 
,ADAPTY SOLUTIONS PRIVATE LIMITED
,CAPLIN STERILES LIMITED
,TERRACIS TECHNOLOGIES LIMITED
,CSI INTERFUSION INDIA PRIVATE LIMITED
,FINOVA CAPITAL PRIVATE LIMITED
,CLARUS RCM INFOTECH INDIA PRIVATE LIMITED
,KIRANA KING RETAIL NETWORK PRIVATE LIMITED
,BSE SAMMAAN CSR LIMITED
,SAGARMALA DEVELOPMENT COMPANY LTD
,BHAVANI IRONCHEM TECHNOLOGIES PRIVATE LIMITED
,GIGAMON SOLUTIONS INDIA PRIVATE LIMITED
,NWM SERVICES INDIA PRIVATE LIMITED
,VIVSONS INDUSTRIES PRIVATE LIMITED
,INDIRA IVF HOSPITAL PRIVATE LIMITED
,LGH SPECIALITY STEEL INTERNATIONAL PVT LTD
,KARVY STOCK BROKING LTD
,Karvy computershare Pvt Ltd
,Karvy comtrade Ltd
,Karvy consultants Ltd
,Karvy data management services Ltd
,Karvy financial services Ltd
,Karvy investment advisory services Ltd
,Karvy investor services Ltd
,Karvy Capital LTD( Formerly Karvy Capital Private LTD)
,Karvy Investment Advisory Services LTD(Formerly known as Karvy Insurance Broking LTD)
,Karvy Holdings LTD
,Karvy Middle East LLC
,Karvy Realty (India) LTD
,Karvy Insurance Repository LTD
,Karvy Forex & Currencies Private LTD
,Karvy Fintech Private LTD (formerly known as KCPL Advisory Services Pvt Ltd)
,Karvy Fintech (Bahrain) W.L.L ( formerly known as Karvy Computershare W.L.L)
,Karvy Insights LTD
,Karvy Analytics LTD
,Karvy Solar Power LTD
,Karvy Global Services LTD
,"Karvy Global Services Inc, USA"
,"Karvy Inc, USA"
,M v omni projects india Ltd
,WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED
,BENCHMARK MOTORS PRIVATE LIMITED
,OJAS MEDICAL SERVICES PRIVATE LIMITED
,Global Health Patliputra Private Limited
,FUTURE TECH DESIGN SOLUTIONS PRIVATE LIMITED
,SUPERTECH LIMITED
,BALANCEHERO INDIA PRIVATE LIMITED
,OWEN MEDIA INDIA PRIVATE LIMITED
,NEARBY TECHNOLOGIES PRIVATE LIMITED
,GEOAMPS INDIA PRIVATE LIMITED
,WEBMOB SOFTWARE SOLUTION PVT LTD
,INDENT ONLINE SUPPLIES PRIVATE LIMITED
,SCYMES SERVICES PRIVATE LIMITED
,BRILLIANT ETOILE PRIVATE LIMITED
,Nhtc (india) Private Limited
,TEAMLEASE DIGITAL PRIVATE LIMITED
,DAKS INDIA INDUSTRIES PRIVATE LIMITED
,UBER INDIA RESEARCH AND DEVELOPMENT PRIVATE LIMITED
,LUCIDA TECHNOLOGIES PRIVATE LIMITED
,MEGACOSM COGNITIONS PRIVATE LIMITED
,FINOVA CAPITAL PRIVATE LIMITED
,STAR THERAPUTIC PRIVATE LIMITED
,INTERNATIONAL HOTEL SUPPLY (INDIA) PRIVATE LIMITED
,RELIANCE BROADCAST NETWORK LIMITED
,EQUANCY BUSINESS CONSULTANCY PRIVATE LIMITED
,ASCENDAS FIRSTSPACE DEVELOPMENT MANAGEMENT PVT LTD
,CCTEB INDIA PRIVATE LIMITED
,NWM Services India Pvt ltd
,EQUANCY BUSINESS CONSULTANCY PRIVATE LIMITED
,VISION VENTURES LIMITED
,INDEX TECHNOLOGY INDIA PVT LTD
,PETAINER INNOPAC PACKAGING PRIVATE LIMITED
,LUCIDEUS TECHNOLOGIES PRIVATE LIMITED
,SERVICE STACK TECHNOLOGIES PRIVATE LIMITED
,FINNOVATION TECH SOLUTIONS PRIVATE LIMITED
,NWM SERVICES INDIA PRIVATE LIMITED
,DAHUA TECHNOLOGY INDIA PRIVATE LIMITED
,INDIFI TECHNOLOGIES PRIVATE LIMITED
,MINIMALIST SOLUTIONS PRIVATE LIMITED
,SUNVILLA SHIPPING MARITIME PRIVATE LIMITED
,MINIMALIST SOLUTIONS PRIVATE LIMITED
,ANVIZENT ANALYTICS PRIVATE LIMITED
,MEDIA24X7 ADVERTISING PRIVATE LIMITED
,63IDEAS INFOLABS PRIVATE LIMITED
,KVP BUSINESS SOLUTIONS PVT LTD
,Vankon Modular Private limited
,Confederation of Indian Industry (CII)
,NEARBY TECHNOLOGIES PRIVATE LIMITED
,YOUNGSHIN MOTHERSON AUTO TECH LIMITED
,DISEA KARE PHARMACEUTICAL (INDIA) OPC PRIVATE LIMITED
,GREAT CHAMP TECHNOLOGY LIMITED
,BAKER HILL SOLUTIONS INDIA PRIVATE LIMITED
,WAY DOT COM PRIVATE LTD
,DAKS INDIA INDUSTRIES PRIVATE LIMITED
,ZED LIFESTYLE PRIVATE LIMITED
,MILLENIUM PACKAGING SOLUTIONS LIMITED
,RIYA HEALTH CARE PRIVATE LIMITED
,REAL VARIABLE DIGITAL ASSETSERVICES PRIVATE LIMITED
,SUNWODA ELECTRONIC INDIA PRIVATE LIMITED
,MAXBYTE TECHNOLOGIES PRIVATE LIMITED
,CYGNET INDUSTRIES LIMITED
,MAXBYTE TECHNOLOGIES PRIVATE LIMITED
,FAIR CONSULTING INDIA PRIVATE LIMITED.
,PENTANEN ENGINEERING PRIVATE LIMITED
,FINOVA CAPITAL PVT LTD
,GURKEERAT REALSTRUCTURE AND ENGINEERING (INDIA) PRIVATE LIMITED
,NESTIVA HEALTHCARE PRIVATE LIMITED
,ROSECURE PHARMA PRIVATE LIMITED
,KIKO COSMETICS RETAIL PRIVATE LIMITED
,Flexituff international Ltd
,KARVEER BUILDCON PRIVATE LIMITED
,63IDEAS INFOLABS PRIVATE LIMITED
,LH GLOBAL HUB SERVICES PRIVATE LIMITED
,SANDAL SUITES NOIDA PVT LTD
,EXPAT SOLUTION INDIA PVT LTS
,KAMPS HOLIDAYS PRIVATE LIMITED
,CLEARWATER ANALYTICS INDIA PRIVATE LIMITED
,YANJAN NEW MATERIAL INDIA PRIVATE LIMITED
,VRTUAL GUARD SERVICES PRIVATE LIMITED
,ANCORA IT SOLUTIONS (OPC) PVT LTD
,Atomicarts VFX PVT LTD
,THINKBUMBLEBEE ANALYTICS PRIVATE LIMITED
,NEARBY TECHNOLOGIES PRIVATE LIMITED
,PARAMSTRONG LIFECARE PRIVATE LIMITED
,TP AJMER DISTRIBUTION LIMITED
,3 BUSINESS SERVICES PRIVATE LIMITED
,BRISKWORLD VENTURES PRIVATE LIMITED
,KSL DIGITAL VENTURES LIMITED
,SPRINGBOARDS SPUR PRIVATE LIMITED
,CAPLIN STERILES LIMITED
,Super Highway Labs Pvt Ltd
,HIVELOOP LOGISTICS PRIVATE LIMITED
,RUPEEK FINTECH PRIVATE LIMITED
,CAPLIN STERILES LIMITED
,HIVELOOP LOGISTICS PRIVATE LIMITED
,Arvind Smart Textiles Limited
,Super Highway Labs Pvt Ltd
,ALPHA INTEGRATED MANAGEMENT SERVICES PRIVATE LIMITED
,BUENO SALUD CARE (INDIA) PRIVATE LIMITED
,FLEXITUFF VENTURES INTERNATIONAL LIMITED
,NIFTECH GLOBAL PRIVATE LIMITED
,BIRLA VISABEIRA PRIVATE LIMITED
,DATASIGNS TECHNOLOGIES PRIVATE LIMITED
,Sate-Lite Technologies Pvt Ltd
,ASCENSIA DIABETES CARE INDIA PRIVATE LIMITED
,NIKOLAI SOURCING LTD
,DATASIGNS TECHNOLOGIES PRIVATE LIMITED
,BIGLEAP TECHNOLOGIES & SOLUTIONS PRIVATE LIMITED
,HEIN LEHMANN INDIA PRIVATE LIMITED
